hid;idno;relation;sex;age;age_month;occupation;industry;migrate_recent;disability
7bcd5ad35cc;3;3;1;0;;0;0;0;0
7bcd5ad35cc;4;;1;23;;6;1;11;0
7bd4b14127c;1;1;1;51;;4;5;20;0
7bdbdba111d;1;1;2;77;;0;0;30;0
7bdbdba111d;2;5;2;70;;0;0;30;0
7be6470c49e;1;1;2;42;;9;7;20;0
7be6470c49e;2;3;2;9;;0;0;20;0
7be6470c49e;3;3;2;20;;0;0;11;0
7be6470c49e;4;3;1;21;;0;0;20;0
7becc8ac29a;1;1;1;32;;4;2;20;0
7bf9bcd24bd;1;1;1;74;;0;0;99;0
7bf9bcd24bd;2;;2;63;;;0;99;0
7bf9bcd24bd;3;3;;48;;7;5;99;0
7bfe30d6baf;1;1;1;36;;7;5;20;0
7bfe30d6baf;2;2;2;29;;0;0;20;0
7bfe30d6baf;3;3;;2;24;0;0;20;0
7bfe30d6baf;4;3;2;4;48;0;0;0;0
7bfe30d6baf;5;3;;5;;0;0;11;0
7bfe30d6baf;6;3;2;6;;0;0;11;0
7bfe30d6baf;7;3;2;8;;;0;20;0
7bfe30d6baf;8;3;1;13;;0;0;99;0
7c027c36408;1;1;2;20;;0;0;99;0
7c05e787375;1;1;1;37;;0;0;20;0
7c05e787375;2;2;2;34;;;0;99;0
7c05e787375;3;3;1;1;21;0;0;99;0
7c05e787375;4;3;2;8;;0;0;20;0
7c05e787375;5;3;2;11;;;0;99;0
7c1592279e7;1;1;1;41;;3;11;12;0
7c1592279e7;2;2;2;44;;9;11;12;0
7c1592279e7;3;3;2;3;44;0;0;12;0
7c1592279e7;4;3;1;10;;0;0;12;0
7c1592279e7;5;3;2;21;;0;0;12;0
7c27e7cdb96;1;1;1;34;;6;1;10;0
7c27e7cdb96;2;2;2;26;;;1;30;0
7c27e7cdb96;3;3;1;7;;0;0;20;0
7c27e7cdb96;4;3;1;9;;0;0;20;0
7c2cb75baa6;1;1;1;27;;8;;10;0
7c2cb75baa6;2;2;2;22;;5;15;20;0
7c2cb75baa6;3;3;1;5;;0;0;11;0
7c2cb75baa6;4;3;2;8;;0;0;20;0
7c2d647dc80;1;1;2;43;;3;12;99;0
7c2d647dc80;2;3;2;2;33;0;0;99;0
7c2d647dc80;3;3;1;7;;0;0;99;0
7c2d647dc80;4;3;1;17;;0;0;99;
7c2d647dc80;5;3;1;21;;5;6;30;0
7c2d647dc80;6;4;2;15;;;0;99;0
7c2d647dc80;7;4;2;29;;;15;99;0
7c2fef6f57a;1;;1;59;;5;10;11;0
7c2fef6f57a;2;2;2;49;;0;0;11;0
7c2fef6f57a;3;3;2;15;;0;0;99;0
7c2fef6f57a;4;3;2;19;;;0;10;0
7c2fef6f57a;5;3;1;25;;5;6;12;0
7c37a65d494;1;1;1;78;;;0;20;1
7c37a65d494;2;3;1;31;;0;0;99;0
7c38da90736;1;1;1;32;;0;0;11;
7c38da90736;2;2;2;32;;0;0;11;0
7c38da90736;3;3;1;1;21;;0;11;0
7c38da90736;4;3;2;5;;0;0;11;0
7c38da90736;5;3;2;7;;0;;11;0
7c38da90736;6;3;1;9;;0;0;11;0
7c38da90736;7;3;2;10;;0;0;11;0
7c38da90736;8;3;1;12;;0;0;;0
7c38da90736;9;3;2;15;;0;0;11;0
7c39e58cdb8;1;1;1;45;;5;11;99;0
7c39e58cdb8;2;2;2;38;;9;3;;0
7c39e58cdb8;3;3;1;9;;0;0;12;0
7c39e58cdb8;4;3;2;12;;0;0;99;
7c39e58cdb8;5;3;2;14;;0;0;99;0
7c3b3d2e80a;1;1;2;27;;0;0;20;
7c3b3d2e80a;2;4;2;7;;0;0;20;0
7c542f543f3;1;1;1;45;;3;;30;0
7c542f543f3;2;2;2;30;;0;0;;0
7c542f543f3;3;3;2;0;7;0;0;;0
7c596d2fd17;1;1;1;34;;8;1;20;
7c596d2fd17;2;2;2;30;;0;0;20;0
7c596d2fd17;3;3;2;0;5;0;0;10;0
7c596d2fd17;4;3;2;0;11;0;0;10;0
7c596d2fd17;5;3;2;2;25;0;0;10;0
7c596d2fd17;6;3;1;4;51;0;0;99;0
7c596d2fd17;7;3;1;6;;0;0;0;
7c596d2fd17;8;3;2;8;;0;0;10;0
7c66a61d208;1;1;1;56;;5;11;12;0
7c66a61d208;2;2;2;;;0;0;11;0
7c6c4ef8ad8;1;1;2;41;;6;1;20;
7c6c4ef8ad8;2;3;2;13;;0;0;99;0
7c74a9bd1ee;1;1;2;64;;0;0;20;0
7c74a9bd1ee;2;2;1;60;;0;0;20;0
7c74a9bd1ee;3;4;1;8;;0;;10;0
7c74a9bd1ee;4;4;1;14;;0;0;30;
7c780c9b234;1;1;1;34;;2;;20;0
7c780c9b234;2;2;2;29;;0;0;20;0
7c780c9b234;3;3;1;6;;0;0;20;1
7c780c9b234;4;3;2;8;;0;0;;0
7c780c9b234;5;3;2;9;;0;0;20;0
7c7f96c2f49;1;1;1;38;;2;14;99;0
7c7f96c2f49;2;2;2;38;;;0;20;0
7c7f96c2f49;3;3;1;5;;0;0;99;0
7c7f96c2f49;4;3;1;9;;0;0;99;0
7c7f96c2f49;5;3;1;10;;0;0;99;0
7c826f8241e;1;1;1;49;;2;11;;0
7c826f8241e;2;2;2;39;;4;11;99;1
7c826f8241e;3;3;2;16;;;0;99;0
7c826f8241e;4;4;2;27;;5;6;20;0
7c867f764d2;1;1;1;68;;6;1;11;0
7c867f764d2;2;2;2;43;;0;0;11;0
7c867f764d2;3;3;2;10;;0;0;99;0
7c867f764d2;4;3;1;12;;0;0;99;0
7c867f764d2;5;3;1;19;;0;0;11;0
7c867f764d2;6;3;1;20;;0;0;20;0
7c867f764d2;7;3;1;25;;0;0;11;0
7c96aa7e9ec;1;1;2;30;;5;7;20;0
7c96aa7e9ec;2;2;1;31;;5;;10;0
7c96aa7e9ec;3;3;1;0;11;0;0;11;0
7c96aa7e9ec;4;3;1;8;;0;0;11;0
7ca3fbaf36a;1;1;2;53;;0;0;99;0
7ca3fbaf36a;2;2;;53;;0;0;20;0
7cafb89b0de;1;1;1;37;;5;6;0;0
7cafb89b0de;2;2;2;40;;;6;11;0
7ccf0da3412;1;1;2;60;;0;0;12;0
7ccf0da3412;2;4;2;19;;;0;12;0
7cd15aa97d0;1;1;1;66;;6;1;20;0
7cd15aa97d0;2;2;2;63;;0;0;99;0
7cd17898e9d;1;;1;46;;;0;20;0
7cd17898e9d;2;2;2;44;;;0;20;0
7cd17898e9d;3;3;2;19;;0;0;99;0
7cd17898e9d;4;3;1;21;;9;6;;0
7ce21afb913;1;1;2;67;;0;0;20;0
7ce29efb6ff;1;1;1;27;;;11;20;0
7ce29efb6ff;2;2;2;22;;6;1;12;0
7ce29efb6ff;3;3;2;4;49;0;0;12;0
7ce29efb6ff;4;3;2;6;;0;0;;0
7ce71b37139;1;1;1;42;;9;8;0;
7ce71b37139;2;2;2;42;;5;13;12;0
7ce71b37139;3;3;2;14;;0;;99;0
7d098223987;1;1;1;52;;0;0;12;1
7d098223987;2;2;2;46;;0;0;12;
7d114df58a3;1;1;1;41;;8;14;20;0
7d114df58a3;2;2;2;32;;7;11;;0
7d114df58a3;3;3;2;1;18;0;0;11;0
7d448fbd553;1;1;1;58;;7;5;12;0
7d448fbd553;2;2;2;39;;5;6;0;1
7d448fbd553;3;3;2;14;;0;0;0;0
7d448fbd553;4;4;2;80;;0;0;10;1
7d57ce804a5;1;1;1;35;;4;14;20;0
7d57ce804a5;2;2;2;22;;0;0;20;0
7d57ce804a5;3;3;1;8;;0;;20;0
7d63b556380;1;1;1;30;;4;11;99;0
7d63b556380;2;2;2;29;;6;;20;0
7d63b556380;3;3;2;3;46;;0;11;0
7d63b556380;4;3;1;7;;0;0;11;0
7d6945fe3f5;1;1;1;56;;4;14;99;0
7d6945fe3f5;2;2;2;48;;;;99;
7d6945fe3f5;3;3;;5;;0;0;99;0
7d6945fe3f5;4;3;1;14;;0;0;99;0
7d6945fe3f5;5;3;1;18;;0;0;99;0
7d6945fe3f5;6;3;2;22;;1;7;99;0
7d9ac93afed;1;1;2;55;;2;12;99;0
7d9ac93afed;2;3;2;25;;3;6;99;
7d9ac93afed;3;4;2;9;;;0;99;0
7d9bb26f455;1;1;1;64;;6;1;20;0
7d9bb26f455;2;2;2;50;;0;0;20;
7d9bb26f455;3;3;1;9;;0;0;99;0
7d9bb26f455;4;3;1;12;;0;0;99;
7d9bb26f455;5;3;2;15;;;0;99;0
7d9bb26f455;6;3;1;18;;0;0;99;0
7d9f274b77d;1;1;1;36;;4;6;99;0
7d9f274b77d;2;2;2;33;;;0;12;0
7d9f274b77d;3;3;1;0;10;;0;12;0
7d9f274b77d;4;3;1;2;25;0;0;12;1
7daa790cfec;1;1;1;19;;9;6;12;0
7daa790cfec;2;2;2;24;;0;0;0;0
7dad2843a3c;1;1;2;62;;;15;0;0
7dad2843a3c;2;3;1;21;;6;1;99;0
7db2b26775f;1;1;2;44;;7;3;99;0
7db2b26775f;2;3;1;24;;7;3;11;0
7db2b26775f;3;4;1;0;2;0;0;99;0
7db2b26775f;4;4;2;20;;0;0;99;0
7db7eb2c794;1;1;2;64;;0;0;20;0
7df63f2f63f;1;1;1;31;;9;;10;
7df63f2f63f;2;2;2;28;;4;6;11;0
7df63f2f63f;3;3;1;6;;0;0;20;0
7df63f2f63f;4;3;2;10;;0;0;;
7dfad0c40bc;1;1;1;31;;0;0;99;0
7dfad0c40bc;2;2;2;30;;0;0;99;0
7dfad0c40bc;3;3;1;0;1;0;0;99;0
7dfad0c40bc;4;3;1;4;57;0;0;20;0
7dfb4182a0f;1;1;1;78;;2;14;20;0
7dfb4182a0f;2;2;2;75;;0;0;12;0
7dfb4182a0f;3;3;2;43;;2;11;10;
7dfb4182a0f;4;3;2;54;;2;;11;0
7dfb4182a0f;5;5;2;33;;2;11;30;0
7e01a52055a;1;1;1;57;;0;0;20;1
7e01a52055a;2;2;2;45;;0;;99;
7e01a52055a;3;3;1;9;;0;0;20;0
7e01a52055a;4;3;1;11;;0;0;20;0
7e01a52055a;5;3;2;13;;;0;10;0
7e01a52055a;6;3;2;18;;;0;99;
7e10fe90aa5;1;1;1;32;;9;11;20;0
7e10fe90aa5;2;2;2;33;;0;0;12;0
7e10fe90aa5;3;3;2;0;5;0;0;11;0
7e10fe90aa5;4;3;2;8;;0;0;20;0
7e10fe90aa5;5;3;2;12;;;0;11;0
7e2131b17ca;1;1;1;26;;0;0;10;0
7e230041695;1;1;2;49;;7;7;12;0
7e230041695;2;4;2;12;;0;0;99;0
7e230041695;3;4;;45;;;14;99;0
7e248ceab6b;1;1;2;55;;9;15;30;0
7e248ceab6b;2;3;1;14;;0;0;30;0
7e2503a2f55;1;1;1;27;;6;1;10;0
7e2503a2f55;2;2;2;26;;3;13;99;0
7e2503a2f55;3;3;1;3;41;0;0;99;0
7e286865562;1;1;1;55;;;6;20;0
7e286865562;2;2;2;41;;5;;20;0
7e286865562;3;3;2;8;;0;0;0;0
7e286865562;4;3;1;9;;0;0;20;0
7e286865562;5;3;2;14;;;0;10;0
7e286865562;6;3;2;18;;0;0;11;0
7e286865562;7;3;1;22;;;0;11;0
7e2f83850ab;1;1;2;55;;0;;12;0
7e2f83850ab;2;;2;14;;0;0;0;0
7e2f83850ab;3;3;;24;;4;3;12;0
7e38dc30948;1;1;1;70;;0;0;12;0
7e38dc30948;2;2;2;67;;0;;12;0
7e38dc30948;3;3;1;39;;0;0;;
7e4a273fa61;1;1;1;51;;7;5;10;1
7e4a273fa61;2;2;2;45;;;1;12;0
7e4a273fa61;3;3;2;18;;;;10;0
7e4a273fa61;4;3;1;19;;6;1;10;0
7e4a273fa61;5;3;1;21;;6;1;10;0
7e4a273fa61;6;3;1;25;;6;1;10;0
7e4a273fa61;7;4;1;1;20;0;0;10;
7e4a273fa61;8;4;1;25;;6;1;10;0
7e4fe1c3646;1;1;2;35;;0;0;0;0
7e4fe1c3646;2;3;1;5;;0;0;12;0
7e4fe1c3646;3;3;1;8;;0;0;12;
7e4fe1c3646;4;3;2;10;;0;0;12;0
7e52e19f7d4;1;1;1;67;;6;1;20;0
7e52e19f7d4;2;2;2;44;;0;0;20;0
7e52e19f7d4;3;3;1;5;;0;0;20;0
7e52e19f7d4;4;3;1;9;;0;;20;0
7e52e19f7d4;5;3;2;14;;0;;99;0
7e536145ee3;1;1;1;29;;6;1;10;
7e536145ee3;2;2;2;28;;6;1;20;0
7e536145ee3;3;3;2;1;16;0;0;10;0
7e536145ee3;4;3;1;7;;0;0;20;0
7e58b47e848;1;1;1;60;;0;0;99;0
7e58b47e848;2;2;2;60;;0;0;20;0
7e58b47e848;3;4;2;6;;0;0;11;0
7e58ca3e57a;1;1;1;27;;6;1;11;0
7e58ca3e57a;2;2;2;24;;6;1;99;0
7e58ca3e57a;3;3;2;0;11;0;;11;0
7e658b1dfa9;1;1;1;37;;2;13;30;0
7e658b1dfa9;2;2;2;34;;2;13;12;0
7e658b1dfa9;3;3;2;6;;0;0;12;0
7e67fddb2e5;1;1;1;25;;7;3;30;0
7e67fddb2e5;2;2;2;25;;0;0;30;0
7e88a92980d;1;1;1;36;;9;6;20;0
7e88a92980d;2;3;1;7;;0;0;11;0
7e9267cee15;1;1;1;32;;4;7;30;0
7e9267cee15;2;4;1;22;;7;;30;0
7e9890ea6b0;1;1;2;35;;5;7;20;1
7e9b9174090;1;1;1;34;;7;6;12;0
7e9b9174090;2;2;2;30;;0;;20;0
7e9b9174090;3;3;1;0;7;0;0;20;0
7e9b9174090;4;3;2;8;;0;0;20;0
7e9b9174090;5;4;2;65;;0;0;0;0
7e9f34f5000;1;1;1;86;;2;11;;1
7e9f34f5000;2;2;2;85;;;0;99;1
7e9f34f5000;3;3;2;48;;0;0;12;0
7ea2a3e6353;1;1;1;71;;;6;99;0
7ea2a3e6353;2;2;2;68;;9;15;12;0
7ea2a3e6353;3;3;2;18;;5;6;12;0
7ea2a3e6353;4;3;1;46;;9;5;12;0
7ea2a3e6353;5;4;1;27;;9;13;12;0
7ea2a3e6353;6;4;1;36;;9;5;12;0
7ead7892c17;1;1;1;83;;0;0;11;1
7ead7892c17;2;2;2;81;;0;0;11;0
7eb9c502f7c;1;1;1;25;;6;1;0;0
7eb9c502f7c;2;2;2;20;;6;1;12;0
7eb9c502f7c;3;3;2;5;;0;0;12;0
7ebafb4e48e;1;1;1;24;;7;1;11;0
7ebafb4e48e;2;2;2;22;;11;0;99;0
7ed485201e5;1;1;2;39;;6;1;10;0
7ed485201e5;2;3;1;5;;0;;11;0
7ed485201e5;3;3;1;7;;;0;99;0
7ed485201e5;4;3;1;9;;0;0;99;0
7ed485201e5;5;3;2;12;;0;0;11;0
7ed485201e5;6;3;1;15;;6;1;99;0
7ee4d57d653;1;1;1;31;;7;6;20;0
7ee4d57d653;2;2;2;34;;0;0;20;0
7ee4d57d653;3;3;2;5;;0;0;99;0
7ee4d57d653;4;3;2;8;;0;0;11;0
7ee4d57d653;5;4;1;18;;0;0;10;0
7ee4d57d653;6;4;1;31;;0;0;10;0
7ee4d57d653;7;4;1;58;;0;0;20;0
7ee4d57d653;8;4;2;75;;0;;10;0
7ee503ba482;1;1;1;47;;;;;0
7ee503ba482;2;3;1;5;;0;0;11;0
7ee503ba482;3;3;1;19;;6;1;12;0
7ef35978d1d;1;1;1;65;;0;0;20;0
7ef35978d1d;2;2;2;60;;0;0;10;0
7ef35978d1d;3;3;2;16;;0;0;10;0
7ef35978d1d;4;3;1;26;;0;0;10;0
7ef35978d1d;5;4;2;8;;0;0;10;0
7efb824cf7d;1;1;1;31;;4;10;20;
7efb824cf7d;2;2;2;25;;0;;20;0
7eff2cad334;1;1;2;81;;0;0;;0
7eff2cad334;2;3;2;40;;11;3;12;0
7eff2cad334;3;4;2;16;;0;0;11;0
7f0a2b26952;1;1;2;84;;0;0;99;1
7f0a2b26952;2;4;2;25;;5;6;99;
7f0a2b26952;3;4;2;;;0;0;99;1
7f0c4dea7e3;1;1;1;49;;6;1;20;0
7f0c4dea7e3;2;2;2;42;;0;0;20;0
7f0c4dea7e3;3;4;1;19;;6;1;20;0
7f0e8a86119;1;1;1;65;;5;6;30;0
7f0e8a86119;2;2;2;64;;2;13;30;0
7f0e8a86119;3;3;2;32;;3;13;30;0
7f0e8a86119;4;3;2;35;;0;0;30;0
7f0e8a86119;5;4;2;8;;;0;30;0
7f135a5e773;1;1;2;56;;6;1;20;0
7f135a5e773;2;3;2;7;;;0;11;0
7f135a5e773;3;3;2;7;;0;0;11;0
7f135a5e773;4;3;2;19;;6;1;11;0
7f135a5e773;5;3;2;25;;6;;30;0
7f135a5e773;6;3;1;31;;6;1;20;0
7f176e8cfed;1;1;1;39;;5;6;20;0
7f176e8cfed;2;2;2;37;;0;0;99;0
7f19b082543;1;1;2;72;;0;0;20;0
7f19b082543;2;3;1;24;;9;1;30;
7f19b082543;3;3;1;35;;4;9;11;0
7f19b082543;4;3;2;35;;9;15;10;0
7f19b082543;5;3;1;40;;;3;;
7f3310c98e8;1;1;1;43;;7;6;20;0
7f3310c98e8;2;2;2;43;;0;0;30;
7f3310c98e8;3;3;2;7;;0;0;20;0
7f3310c98e8;4;3;2;14;;;0;20;0
7f3310c98e8;5;3;1;17;;0;0;99;0
7f3cbb65667;1;1;1;33;;0;0;20;
7f3cbb65667;2;2;2;27;;0;0;20;0
7f3cbb65667;3;3;2;6;;0;0;20;0
7f3d5b990b7;1;1;1;45;;5;6;30;0
7f3d5b990b7;2;2;;40;;5;6;30;0
7f3d5b990b7;3;3;2;3;40;0;0;0;0
7f3d5b990b7;4;3;1;11;;0;0;30;0
7f3d5b990b7;5;3;1;14;;;0;30;0
7f3d5b990b7;6;3;1;19;;5;6;30;0
7f43855a655;1;1;1;50;;7;6;10;0
7f43855a655;2;2;2;41;;0;0;12;0
7f43855a655;3;3;2;7;;0;0;99;0
7f43855a655;4;3;2;18;;0;0;12;0
7f43855a655;5;3;1;28;;10;10;99;0
7f5ebe5a724;1;1;1;57;;7;5;20;0
7f5ebe5a724;2;2;2;53;;0;0;11;0
7f5ebe5a724;3;3;1;;;0;0;11;0
7f5ebe5a724;4;3;2;13;;0;0;;0
7f5ebe5a724;5;3;1;21;;7;5;11;0
7f6bd722692;1;1;2;;;4;5;30;0
7f70c85d196;1;1;1;43;;9;15;20;0
7f70c85d196;2;2;2;45;;0;0;20;0
7f70c85d196;3;3;2;8;;0;0;20;0
7f70c85d196;4;3;1;9;;0;0;20;0
7f70c85d196;5;3;1;13;;0;0;20;0
7f70c85d196;6;3;1;21;;0;0;20;0
7f7aa457d26;1;1;1;49;;0;0;99;0
7f7aa457d26;2;2;2;47;;;0;11;
7f8d6e5fc26;1;1;1;45;;4;0;30;0
7f8d6e5fc26;2;2;2;46;;0;0;30;0
7f8d6e5fc26;3;3;1;7;;;0;30;0
7faa06aecd3;1;1;2;50;;9;15;0;0
7faa06aecd3;2;3;1;23;;9;5;20;0
7faa06aecd3;3;4;2;8;;0;0;0;0
7fc612c7c2e;1;1;1;59;;5;6;30;0
7fc612c7c2e;2;2;2;45;;0;0;30;0
7fc612c7c2e;3;3;1;20;;0;0;30;0
7fc612c7c2e;4;3;;24;;0;0;30;0
7fc612c7c2e;5;3;1;27;;5;6;30;0
7fc612c7c2e;6;3;1;28;;5;6;30;0
7fdc196b6a1;1;1;1;37;;7;3;99;0
7fdc196b6a1;2;2;2;32;;0;0;12;0
7fdc196b6a1;3;3;1;0;9;0;0;11;0
7fdc196b6a1;4;3;2;9;;0;0;11;0
7fdc196b6a1;5;3;2;12;;0;0;11;0
7fea56d1557;1;1;2;69;;0;0;;0
7fea56d1557;2;3;2;33;;2;12;11;0
7fea56d1557;3;4;1;28;;;11;20;0
7ff72e50d34;1;1;2;50;;7;3;12;0
7ff72e50d34;2;2;1;54;;1;12;12;
8004ed88413;1;1;1;27;;7;5;20;0
8004ed88413;2;2;2;27;;5;14;11;0
8018eb07d78;1;1;1;34;;3;12;20;
8018eb07d78;2;3;1;7;;;0;99;0
802d72d508a;1;1;2;71;;0;0;0;1
803e2d485a8;1;1;1;66;;6;1;;0
803e2d485a8;2;2;2;64;;6;1;;0
80483bd5b44;1;1;1;27;;7;3;20;0
80483bd5b44;2;4;2;30;;4;14;99;
80483bd5b44;3;4;2;32;;1;14;10;0
80483bd5b44;4;4;2;40;;7;3;99;0
805d587d56f;1;1;1;59;;5;11;20;0
805d587d56f;2;2;2;58;;0;;20;0
805d587d56f;3;3;1;37;;8;3;;0
805d587d56f;4;4;2;9;;0;0;20;0
805d587d56f;5;4;1;14;;0;0;10;0
805d587d56f;6;4;2;33;;;0;20;0
80660dc6cfc;1;1;1;29;;;14;20;0
80660dc6cfc;2;2;2;29;;5;7;99;0
80660dc6cfc;3;3;1;5;;0;0;20;1
80660dc6cfc;4;3;2;6;;0;0;20;0
80660dc6cfc;5;3;2;8;;0;0;99;0
806843d59d0;1;1;1;28;;8;8;10;0
806843d59d0;2;2;2;25;;0;0;0;0
806bbb977d2;1;1;1;56;;;8;12;0
806bbb977d2;2;2;2;53;;0;0;12;0
806bbb977d2;3;3;2;14;;0;0;0;0
806bbb977d2;4;3;2;19;;4;;11;0
806bbb977d2;5;3;1;28;;;6;12;0
80746a2b548;1;1;1;59;;9;1;99;0
80746a2b548;2;2;2;44;;;0;99;0
80746a2b548;3;3;2;22;;0;0;20;0
808b604c23f;1;1;1;24;;6;1;0;0
808b604c23f;2;2;2;20;;6;1;20;
808b604c23f;3;3;2;0;9;0;0;99;0
808b604c23f;4;4;2;18;;0;0;99;0
808b604c23f;5;4;2;43;;6;1;99;1
808e4261689;1;1;1;45;;6;1;11;0
808e4261689;2;2;2;33;;6;1;99;0
808e4261689;3;3;2;0;3;0;0;99;0
808e4261689;4;3;2;3;40;0;0;11;0
80a3ba673dd;1;1;1;54;;9;6;0;1
80a416680d0;1;1;1;61;;;8;12;0
80a416680d0;2;2;2;51;;6;1;12;0
80a416680d0;3;3;1;11;;0;0;12;0
80a416680d0;4;3;1;15;;0;0;12;0
80a416680d0;5;3;2;17;;0;0;30;0
80a416680d0;6;3;1;21;;0;0;12;0
80a416680d0;7;4;1;2;31;0;0;11;0
80a5b02edba;1;1;2;60;;0;0;12;0
80a5b02edba;2;3;2;30;;0;0;12;0
80a5b02edba;3;;1;1;18;0;0;11;
80a5b02edba;4;4;1;2;27;0;0;12;0
80a5b02edba;5;4;1;6;;0;0;12;0
80a5b02edba;6;4;1;7;;0;0;12;
80a5b02edba;7;4;1;9;;;0;99;0
80a5b02edba;8;4;2;12;;0;0;12;0
80a7652a891;1;1;1;69;;0;0;20;0
80ab0086600;1;1;1;31;;6;1;;0
80adc7a5f7d;1;1;1;45;;;8;20;0
80adc7a5f7d;2;2;2;37;;0;0;20;0
80adc7a5f7d;3;3;2;14;;0;0;20;0
80adc7a5f7d;4;3;2;17;;0;0;20;0
80adc7a5f7d;5;3;1;19;;4;8;30;0
80bd00ec391;1;1;1;40;;9;6;30;0
80c2346ed10;1;1;1;31;;;9;;0
80c2346ed10;2;2;2;24;;;0;12;0
80c2346ed10;3;3;2;5;;0;0;12;0
80c736273f6;1;1;1;26;;;7;20;0
80c736273f6;2;2;2;21;;0;;20;0
80c736273f6;3;3;2;5;;0;0;20;0
80c736273f6;4;4;2;12;;0;0;10;0
80cb99698e4;1;1;1;27;;3;14;10;0
80cb99698e4;2;2;2;24;;0;0;0;0
80cb99698e4;3;3;2;2;27;0;0;12;0
80cb99698e4;4;3;2;6;;0;0;12;
80d4d70695b;1;1;1;26;;9;5;30;0
80dd305abd1;1;1;2;70;;6;1;12;0
80dd305abd1;2;3;1;30;;6;1;11;0
80dd305abd1;3;3;1;33;;6;1;12;0
80dd305abd1;4;3;1;37;;6;1;11;
80dd305abd1;5;3;2;41;;6;1;11;0
80df15fff8b;1;1;2;79;;0;0;0;
80e10c4b0cc;1;1;2;56;;;0;11;0
80e10c4b0cc;2;3;2;34;;7;11;11;0
80e57d3954a;1;1;2;20;;6;1;12;
80e87fa49eb;1;1;1;43;;5;6;11;
80e87fa49eb;2;2;2;50;;4;6;99;0
80e87fa49eb;3;3;2;9;;0;0;99;0
80e87fa49eb;4;3;2;14;;;;99;0
80e87fa49eb;5;3;1;17;;0;0;11;0
80e87fa49eb;6;5;2;16;;0;0;11;0
80e87fa49eb;7;5;2;18;;0;0;11;0
80eb7f71f3a;1;1;1;34;;7;3;12;0
80eb7f71f3a;2;2;2;33;;0;0;99;0
80eb7f71f3a;3;3;2;0;3;0;0;0;0
80eb7f71f3a;4;3;2;;;0;0;99;
80eb7f71f3a;5;4;2;64;;0;0;99;1
80efadf1b89;1;1;1;42;;5;6;20;0
80efadf1b89;2;2;2;35;;0;0;;0
80efadf1b89;3;3;2;5;;0;0;11;0
80efadf1b89;4;3;1;12;;0;0;99;0
81105912044;1;1;1;62;;5;6;0;
81105912044;2;2;2;54;;5;7;99;0
81105912044;3;3;1;29;;5;6;12;0
8126a440da0;1;1;1;66;;;0;99;0
8126a440da0;2;2;2;52;;7;3;30;0
8126a440da0;3;4;1;13;;0;0;10;0
81362de5bc5;1;;1;52;;5;6;20;0
81362de5bc5;2;2;2;;;5;7;20;0
81460393d7e;1;1;1;55;;5;2;20;0
81460393d7e;2;2;2;47;;0;0;;0
81460393d7e;3;3;1;15;;;;10;0
81460393d7e;4;4;2;5;;0;0;20;0
81460393d7e;5;4;2;5;;0;;20;0
814f283ef98;1;1;1;38;;6;1;11;
814f283ef98;2;2;2;31;;6;1;11;0
814f283ef98;3;3;2;1;21;;0;11;0
814f283ef98;4;3;2;3;37;0;0;11;0
814f283ef98;5;3;1;11;;;0;11;0
814f283ef98;6;3;1;15;;6;1;11;0
8152f2476ee;1;1;2;74;;;0;20;
8152f2476ee;2;3;1;27;;9;1;20;0
8152f2476ee;3;3;2;49;;9;15;20;0
8157e853837;1;1;2;46;;0;0;99;0
8157e853837;2;3;1;9;;0;0;20;0
8157e853837;3;3;1;16;;9;1;0;0
8157e853837;4;3;2;18;;0;0;99;0
8157e853837;5;4;1;1;20;0;;20;0
8160bb55a5d;1;1;1;30;;;1;12;0
8160bb55a5d;2;2;2;25;;0;0;12;0
8160bb55a5d;3;3;2;5;;0;0;12;0
8160bb55a5d;4;3;2;8;;0;0;12;0
81626204b56;1;1;2;91;;;0;10;0
81665db5086;1;1;1;55;;0;0;;0
81665db5086;2;2;2;50;;0;0;;0
81665db5086;3;3;2;18;;0;0;11;0
81665db5086;4;3;2;21;;0;0;11;0
81665db5086;5;;2;23;;0;0;11;0
81665db5086;6;3;2;25;;0;0;11;0
816c5d25bdf;1;1;1;94;;0;0;30;0
816c5d25bdf;2;3;1;5;;0;0;99;0
816c5d25bdf;3;3;1;12;;0;0;99;0
81a5a9971fb;1;1;1;62;;6;1;10;0
81a5a9971fb;2;2;2;55;;5;14;10;0
81a5a9971fb;3;3;1;32;;2;11;10;0
81a5a9971fb;4;5;2;22;;9;15;11;0
81a7ac16249;1;1;1;47;;;3;20;0
81a7ac16249;2;2;2;40;;5;7;20;0
81a7ac16249;3;3;2;15;;0;0;20;0
81a7ac16249;4;3;1;18;;;0;99;0
81b42ef5849;1;1;1;43;;6;1;10;0
81b42ef5849;2;2;2;41;;6;1;12;0
81b42ef5849;3;3;1;11;;0;0;0;
81ee609261c;1;1;1;61;;6;1;11;0
81ee609261c;2;2;2;54;;;1;11;0
81f51cc6d2f;1;1;1;39;;8;3;30;
81f51cc6d2f;2;2;2;38;;0;;30;0
81f51cc6d2f;3;3;1;0;5;0;0;30;0
81f51cc6d2f;4;3;1;4;52;0;0;30;0
81f51cc6d2f;5;3;2;6;;0;0;30;0
81f8cc06308;1;1;;47;;0;0;;1
81f8cc06308;2;4;2;32;;0;0;20;0
81f8cc06308;3;4;2;77;;0;0;20;0
